approval_status,brand,contains_dynamic_facts,contains_high_risk,fact_types,forbidden_for_client,freshness_status,google_drive_file_id,limitation_reason,notes,origin,path,processing_status,read_status,read_succeeded,requires_manager_confirmation,schema_version,sha256,sha256_text,source_id,source_kind,source_role,source_sha256,source_type,source_updated_at,status_reason,title,url,usable_for_precise_answer,source_status
not_approved,foton,True,True,"[""price"", ""schedule"", ""documents"", ""payment_methods"", ""manager_instruction"", ""restriction"", ""program""]",True,internal_only,1be22cPbevAeyaFSqWpcNTuCpt5EVobax6hRl9PEnro8,internal_source_not_for_client,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/call_scripts.txt,processed,read,True,True,kb_release_v2_source_v1,9f0a60adef8c8d78c95a10e50555e33b57439f1e6881535308c97cf7eceffdc6,9f0a60adef8c8d78c95a10e50555e33b57439f1e6881535308c97cf7eceffdc6,source:gdrive_export:call_scripts:fb852e0a31,google_drive_doc_export,internal_rule,9f0a60adef8c8d78c95a10e50555e33b57439f1e6881535308c97cf7eceffdc6,google_drive_doc_export,,text_export_read,Обзвоны - скрипты,https://docs.google.com/document/d/1be22cPbevAeyaFSqWpcNTuCpt5EVobax6hRl9PEnro8,False,read
not_approved,unpk,True,True,"[""documents"", ""payment_methods"", ""discount"", ""program""]",True,internal_only,1-4yMUiO4rCFxH0woZRBwvycqacFB7gcyehv5Nr9nhds,internal_source_not_for_client,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/courses_pk_mfti_unpk.txt,processed,read,True,True,kb_release_v2_source_v1,207221733d77108a7102837282604940249cecd7128b463ca04b53ac8c00ff63,207221733d77108a7102837282604940249cecd7128b463ca04b53ac8c00ff63,source:gdrive_export:courses_pk_mfti_unpk:3838ccf699,google_drive_doc_export,internal_rule,207221733d77108a7102837282604940249cecd7128b463ca04b53ac8c00ff63,google_drive_doc_export,,text_export_read,Курсы при ПК МФТИ + УНПК,https://docs.google.com/document/d/1-4yMUiO4rCFxH0woZRBwvycqacFB7gcyehv5Nr9nhds,False,read
not_approved,mixed,True,False,"[""program""]",False,stale_or_conflicting,,source_too_short_manual_review_required,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/enrollment_2024_2025_script.txt,manual_review_required,manual_review_required,False,True,kb_release_v2_source_v1,d259819940e4d0a09f511146089e42d024a02cfbdf4339870aa9f78fb4927206,d259819940e4d0a09f511146089e42d024a02cfbdf4339870aa9f78fb4927206,source:gdrive_export:enrollment_2024_2025_script:7d6a572914,google_drive_doc_export,program,d259819940e4d0a09f511146089e42d024a02cfbdf4339870aa9f78fb4927206,google_drive_doc_export,,export_too_short,enrollment 2024 2025 script,,False,manual_review_required
not_approved,foton,True,True,"[""price"", ""schedule"", ""payment_methods"", ""discount"", ""program""]",True,needs_manager_confirmation,1k0hzS8cZjD2NXeE5mcjlMTEOtTVINlTstZpWOUI1gSc,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/foton_prices_2026_2027.txt,processed,read,True,True,kb_release_v2_source_v1,8c19ff8711a2c070749b07c59f8d5eb33880e3ab865a065a60a9d25ebd1bcc06,8c19ff8711a2c070749b07c59f8d5eb33880e3ab865a065a60a9d25ebd1bcc06,source:gdrive_export:foton_prices_2026_2027:2bcce6a26c,google_drive_doc_export,precise_fact_candidate,8c19ff8711a2c070749b07c59f8d5eb33880e3ab865a065a60a9d25ebd1bcc06,google_drive_doc_export,2026-03-17T08:03:02.111Z,text_export_read,ФОТОН Стоимость обучения и порядок оплаты на 26/27 уч от 16.03.26,https://docs.google.com/document/d/1k0hzS8cZjD2NXeE5mcjlMTEOtTVINlTstZpWOUI1gSc,False,read
not_approved,foton,True,True,"[""rop_policy"", ""schedule"", ""documents"", ""manager_instruction"", ""restriction"", ""program""]",True,internal_only,1LVKZB1RAsTK-uPnODEVXXUorw4GSEDLFOM07lRoybwM,internal_source_not_for_client,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/foton_questions.txt,processed,read,True,True,kb_release_v2_source_v1,8eff703d5384f864ab7db3487d9d68c3cab3698a2851489449c32d0aadf79348,8eff703d5384f864ab7db3487d9d68c3cab3698a2851489449c32d0aadf79348,source:gdrive_export:foton_questions:f58285a933,google_drive_doc_export,internal_rule,8eff703d5384f864ab7db3487d9d68c3cab3698a2851489449c32d0aadf79348,google_drive_doc_export,,text_export_read,Вопросы по ФОТОНу и с чем их едят,https://docs.google.com/document/d/1LVKZB1RAsTK-uPnODEVXXUorw4GSEDLFOM07lRoybwM,False,read
not_approved,foton,True,True,"[""price"", ""manager_instruction"", ""restriction"", ""program""]",True,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/intensives_content.txt,processed,read,True,True,kb_release_v2_source_v1,a9b62921404c8b62d6c19f803557c7ffd2673142c349106b2e51dd548b04d86d,a9b62921404c8b62d6c19f803557c7ffd2673142c349106b2e51dd548b04d86d,source:gdrive_export:intensives_content:82703b156b,google_drive_doc_export,manager_rule,a9b62921404c8b62d6c19f803557c7ffd2673142c349106b2e51dd548b04d86d,google_drive_doc_export,,text_export_read,intensives content,,False,read
not_approved,foton,True,True,"[""price"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""restriction"", ""program""]",True,internal_only,1bMhN0DtqNK8Z2XdwGMci2lAv0CtSYQ4QGb1Hr4dQ9Oo,internal_source_not_for_client,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/kc_knowledge_base.txt,processed,read,True,True,kb_release_v2_source_v1,28927be03392aa10d17fd0cd06af8bbe815b8ffb36fe22b3731e6d5152d210d3,28927be03392aa10d17fd0cd06af8bbe815b8ffb36fe22b3731e6d5152d210d3,source:gdrive_export:kc_knowledge_base:31df509c32,google_drive_doc_export,internal_rule,28927be03392aa10d17fd0cd06af8bbe815b8ffb36fe22b3731e6d5152d210d3,google_drive_doc_export,2026-04-23T13:25:08.711Z,text_export_read,База знаний КЦ,https://docs.google.com/document/d/1bMhN0DtqNK8Z2XdwGMci2lAv0CtSYQ4QGb1Hr4dQ9Oo,False,read
not_approved,foton,True,True,"[""rop_policy"", ""price"", ""schedule"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,1M_zlGTX8t1V8pJBRyR1vJsDgmWxEiW2gCOxdg3alppw,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/lvsh_2026_foton.txt,processed,read,True,True,kb_release_v2_source_v1,d44707618d6640fabb7399bfa1bcaa3f24ea4a0ed035d98cf1a9b5608f346add,d44707618d6640fabb7399bfa1bcaa3f24ea4a0ed035d98cf1a9b5608f346add,source:gdrive_export:lvsh_2026_foton:accd826772,google_drive_doc_export,qa_pair,d44707618d6640fabb7399bfa1bcaa3f24ea4a0ed035d98cf1a9b5608f346add,google_drive_doc_export,,text_export_read,ЛВШ 2026 Фотон,https://docs.google.com/document/d/1M_zlGTX8t1V8pJBRyR1vJsDgmWxEiW2gCOxdg3alppw,False,read
not_approved,unpk,True,True,"[""rop_policy"", ""price"", ""schedule"", ""documents"", ""discount"", ""manager_instruction"", ""restriction"", ""program""]",True,needs_manager_confirmation,1ABm0eHf5r3hfa3jxREUIMIQcUAYA38qJYB3L2LYLRiw,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/lvsh_2026_unpk.txt,processed,read,True,True,kb_release_v2_source_v1,a3aa29542a5ed09f8a00214823b5917a2be0f1362661b3e35b2ca639e82734ff,a3aa29542a5ed09f8a00214823b5917a2be0f1362661b3e35b2ca639e82734ff,source:gdrive_export:lvsh_2026_unpk:cd06d6bb56,google_drive_doc_export,qa_pair,a3aa29542a5ed09f8a00214823b5917a2be0f1362661b3e35b2ca639e82734ff,google_drive_doc_export,,text_export_read,ЛВШ 2026 УНПК,https://docs.google.com/document/d/1ABm0eHf5r3hfa3jxREUIMIQcUAYA38qJYB3L2LYLRiw,False,read
not_approved,unpk,True,False,"[""rop_policy"", ""price"", ""discount"", ""program""]",False,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/lvsh_new_students_script.txt,processed,read,True,True,kb_release_v2_source_v1,f39c081acb93381d0e860b1b0b34da303916696ce27116177dd1d88d83206786,f39c081acb93381d0e860b1b0b34da303916696ce27116177dd1d88d83206786,source:gdrive_export:lvsh_new_students_script:a9771bcc07,google_drive_doc_export,conversation_script,f39c081acb93381d0e860b1b0b34da303916696ce27116177dd1d88d83206786,google_drive_doc_export,,text_export_read,lvsh new students script,,False,read
not_approved,unpk,True,True,"[""rop_policy"", ""price"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/lvsh_returning_students_script.txt,processed,read,True,True,kb_release_v2_source_v1,8e4e3cbbaed1859118d7b7c841e67bcd8bd26b26de1a28944238cf043aad021d,8e4e3cbbaed1859118d7b7c841e67bcd8bd26b26de1a28944238cf043aad021d,source:gdrive_export:lvsh_returning_students_script:a52ae9f33f,google_drive_doc_export,precise_fact_candidate,8e4e3cbbaed1859118d7b7c841e67bcd8bd26b26de1a28944238cf043aad021d,google_drive_doc_export,,text_export_read,lvsh returning students script,,False,read
not_approved,unpk,True,True,"[""rop_policy"", ""schedule"", ""documents"", ""payment_methods"", ""manager_instruction"", ""program""]",True,internal_only,1YbZGvxpvX-ITUrG_kRZUmQYkVpRPQXqVLBI2K6LrF4A,internal_source_not_for_client,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/regulations.txt,processed,read,True,True,kb_release_v2_source_v1,457bf2fd52d17742df45434b8f0b69df99621883bed295e6c318a5a584605d6b,457bf2fd52d17742df45434b8f0b69df99621883bed295e6c318a5a584605d6b,source:gdrive_export:regulations:d8daa66b45,google_drive_doc_export,internal_rule,457bf2fd52d17742df45434b8f0b69df99621883bed295e6c318a5a584605d6b,google_drive_doc_export,,text_export_read,Регламенты,https://docs.google.com/document/d/1YbZGvxpvX-ITUrG_kRZUmQYkVpRPQXqVLBI2K6LrF4A,False,read
not_approved,mixed,True,False,"[""manager_instruction""]",False,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/script_positive_answer_flow.txt,processed,read,True,True,kb_release_v2_source_v1,c7d9b0b1fc3e988d32895768da5f6ab0ce2021a24782d85e00a15ce1456bed48,c7d9b0b1fc3e988d32895768da5f6ab0ce2021a24782d85e00a15ce1456bed48,source:gdrive_export:script_positive_answer_flow:81e6e83cf4,google_drive_doc_export,conversation_script,c7d9b0b1fc3e988d32895768da5f6ab0ce2021a24782d85e00a15ce1456bed48,google_drive_doc_export,,text_export_read,script positive answer flow,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""documents"", ""restriction"", ""program""]",True,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/summer_school_concept.txt,processed,read,True,True,kb_release_v2_source_v1,9040d7019c3f4400253b3bd77b01a70c7f8b38d88ea5d5ca0a674ab661001f32,9040d7019c3f4400253b3bd77b01a70c7f8b38d88ea5d5ca0a674ab661001f32,source:gdrive_export:summer_school_concept:b77cc1cc98,google_drive_doc_export,qa_pair,9040d7019c3f4400253b3bd77b01a70c7f8b38d88ea5d5ca0a674ab661001f32,google_drive_doc_export,,text_export_read,summer school concept,,False,read
not_approved,unpk,True,False,"[""rop_policy"", ""price"", ""schedule"", ""discount""]",False,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/summer_school_moscow_mfti_script.txt,processed,read,True,True,kb_release_v2_source_v1,530905342ae8d198bc00a1f2dd4ef7e33e0c4101378eba0c08efeb5b023d4fa6,530905342ae8d198bc00a1f2dd4ef7e33e0c4101378eba0c08efeb5b023d4fa6,source:gdrive_export:summer_school_moscow_mfti_script:7b842ca39c,google_drive_doc_export,qa_pair,530905342ae8d198bc00a1f2dd4ef7e33e0c4101378eba0c08efeb5b023d4fa6,google_drive_doc_export,,text_export_read,summer school moscow mfti script,,False,read
not_approved,mixed,True,True,"[""price"", ""schedule"", ""documents"", ""manager_instruction"", ""program""]",True,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/summer_school_online.txt,processed,read,True,True,kb_release_v2_source_v1,925064f6f5558b889fd7775463369fa181ed5caa9eefe7de013a99d2a7d62bd1,925064f6f5558b889fd7775463369fa181ed5caa9eefe7de013a99d2a7d62bd1,source:gdrive_export:summer_school_online:a227e00993,google_drive_doc_export,qa_pair,925064f6f5558b889fd7775463369fa181ed5caa9eefe7de013a99d2a7d62bd1,google_drive_doc_export,,text_export_read,summer school online,,False,read
not_approved,unpk,False,False,"[""schedule"", ""payment_methods"", ""manager_instruction"", ""program""]",True,internal_only,,internal_source_not_for_client,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/tallanto_lk_answer_unpk.txt,processed,read,True,True,kb_release_v2_source_v1,e4161a8dc08c9f561e3325ec757d0a3e6244ce9ec635aca31dacb9734d5647cf,e4161a8dc08c9f561e3325ec757d0a3e6244ce9ec635aca31dacb9734d5647cf,source:gdrive_export:tallanto_lk_answer_unpk:f38759a1e2,google_drive_doc_export,internal_rule,e4161a8dc08c9f561e3325ec757d0a3e6244ce9ec635aca31dacb9734d5647cf,google_drive_doc_export,,text_export_read,tallanto lk answer unpk,,False,read
not_approved,unpk,True,False,"[""price"", ""schedule"", ""payment_methods"", ""discount"", ""program""]",False,needs_manager_confirmation,12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,processed,read,True,True,kb_release_v2_source_v1,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,google_drive_doc_export,precise_fact_candidate,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,google_drive_doc_export,2026-03-17T08:07:44.383Z,text_export_read,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,False,read
not_approved,unpk,True,True,"[""rop_policy"", ""schedule"", ""documents"", ""discount"", ""manager_instruction"", ""restriction"", ""program""]",True,internal_only,10JMCLgVmrOfeiWk3RdI7yJIdjuENV4TOyB5uLyKToaU,internal_source_not_for_client,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_tactics_2025_04_16.txt,processed,read,True,True,kb_release_v2_source_v1,9f970a0a683256c1e759fe89690007bf9b798728d523ff7e4ca11f0092233735,9f970a0a683256c1e759fe89690007bf9b798728d523ff7e4ca11f0092233735,source:gdrive_export:unpk_tactics_2025_04_16:64041e430d,google_drive_doc_export,internal_rule,9f970a0a683256c1e759fe89690007bf9b798728d523ff7e4ca11f0092233735,google_drive_doc_export,,text_export_read,Тактика УНПК МФТИ от 16.04.2025,https://docs.google.com/document/d/10JMCLgVmrOfeiWk3RdI7yJIdjuENV4TOyB5uLyKToaU,False,read
not_approved,foton,False,False,"[""restriction"", ""program""]",False,unknown,10YNVkxm49zlOirXUdewzwcF6TBiNH8MPRO0txwDot_s,general_information_can_support_manager_drafts,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_to_foton_script.txt,processed,read,True,True,kb_release_v2_source_v1,e2e97e8b15e9455614f9fc7dbdd00ec35218db3c628c9a27d9f459329aced628,e2e97e8b15e9455614f9fc7dbdd00ec35218db3c628c9a27d9f459329aced628,source:gdrive_export:unpk_to_foton_script:0881fbc34b,google_drive_doc_export,conversation_script,e2e97e8b15e9455614f9fc7dbdd00ec35218db3c628c9a27d9f459329aced628,google_drive_doc_export,,text_export_read,Скрипт перевода с УНПК на ФОТОН,https://docs.google.com/document/d/10YNVkxm49zlOirXUdewzwcF6TBiNH8MPRO0txwDot_s,False,read
not_approved,unpk,True,True,"[""documents"", ""program""]",True,unknown,1z6wAVkKFf-ck-g07Sj3yNIsh3Z-qoeIDT898899NeIk,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,google_drive_doc_export,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/whatsapp_tg_quick_replies.txt,processed,read,True,True,kb_release_v2_source_v1,f157d887d4e2b499303aad95910b969b3588be62f707f0b9d4287595ed6a7e4c,f157d887d4e2b499303aad95910b969b3588be62f707f0b9d4287595ed6a7e4c,source:gdrive_export:whatsapp_tg_quick_replies:3335ba295d,google_drive_doc_export,conversation_script,f157d887d4e2b499303aad95910b969b3588be62f707f0b9d4287595ed6a7e4c,google_drive_doc_export,,text_export_read,Скрипт для быстрых ответов ватс и тг,https://docs.google.com/document/d/1z6wAVkKFf-ck-g07Sj3yNIsh3Z-qoeIDT898899NeIk,False,read
not_approved,foton,True,True,"[""price"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""restriction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,local_docx,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_docx/kc_knowledge_base_docx.txt,processed,read,True,True,kb_release_v2_source_v1,e7b96f612244062d5e812c855259ea25e8ab36c0d2fe23c335c99873576b7b81,e7b96f612244062d5e812c855259ea25e8ab36c0d2fe23c335c99873576b7b81,source:gdrive_export:kc_knowledge_base_docx:03adec6b62,local_docx,manager_rule,e7b96f612244062d5e812c855259ea25e8ab36c0d2fe23c335c99873576b7b81,local_docx,,text_export_read,kc knowledge base docx,,False,read
not_approved,unpk,True,False,"[""schedule""]",False,stale_or_conflicting,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,local_drive_extract,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_drive_extracts/24-25_учебный_год._Расписание.txt,processed,read,True,True,kb_release_v2_source_v1,81948f64939fac2e11664cbb378e5be85dcc0e66cefb42805f477300da0c2ffc,81948f64939fac2e11664cbb378e5be85dcc0e66cefb42805f477300da0c2ffc,source:gdrive_export:24_25_учебный_год_расписание:28b4566265,local_extract,program,81948f64939fac2e11664cbb378e5be85dcc0e66cefb42805f477300da0c2ffc,local_extract,,text_export_read,24-25 учебный год. Расписание,,False,read
not_approved,mixed,True,False,"[""rop_policy""]",False,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,local_drive_extract,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_drive_extracts/Call-центр_ноябрь_сводка.txt,processed,read,True,True,kb_release_v2_source_v1,3477a512617ce514e7b8613bb9c370423c6d2b85c527318d83ced49a9274295f,3477a512617ce514e7b8613bb9c370423c6d2b85c527318d83ced49a9274295f,source:gdrive_export:call_центр_ноябрь_сводка:8cf1bae543,local_extract,conversation_script,3477a512617ce514e7b8613bb9c370423c6d2b85c527318d83ced49a9274295f,local_extract,,text_export_read,Call-центр ноябрь сводка,,False,read
not_approved,foton,True,True,"[""price"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""restriction"", ""program""]",True,internal_only,,internal_source_not_for_client,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,local_drive_extract,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_drive_extracts/LOCAL_База_знании_КЦ.txt,processed,read,True,True,kb_release_v2_source_v1,ccddd2d9ea115a6b492d4de0a94ca8f6d6d73f888d56eb19305b041a307fe391,ccddd2d9ea115a6b492d4de0a94ca8f6d6d73f888d56eb19305b041a307fe391,source:gdrive_export:local_база_знании_кц:da3ac06c13,local_extract,internal_rule,ccddd2d9ea115a6b492d4de0a94ca8f6d6d73f888d56eb19305b041a307fe391,local_extract,,text_export_read,LOCAL База знании КЦ,,False,read
not_approved,mixed,True,True,"[""schedule"", ""documents"", ""payment_methods"", ""program""]",True,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,local_drive_extract,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_drive_extracts/Pamyatka_rassrochka.pdf.txt,processed,read,True,True,kb_release_v2_source_v1,14e7618a91a40288afc98cc254e458d7d17797b43fe0283cbe98770aa84822d7,14e7618a91a40288afc98cc254e458d7d17797b43fe0283cbe98770aa84822d7,source:gdrive_export:pamyatka_rassrochka_pdf:a34c86049a,local_extract,precise_fact_candidate,14e7618a91a40288afc98cc254e458d7d17797b43fe0283cbe98770aa84822d7,local_extract,,text_export_read,Pamyatka rassrochka.pdf,,False,read
not_approved,unpk,True,True,"[""schedule"", ""payment_methods"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,local_drive_extract,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_drive_extracts/Аналитика_Возвраты_за_25_26_уч_г_от_23.01.2026.txt,processed,read,True,True,kb_release_v2_source_v1,d9a9a58e9496a76a784b3ca258214652270cf46a358b6960ada4ba0495ba607a,d9a9a58e9496a76a784b3ca258214652270cf46a358b6960ada4ba0495ba607a,source:gdrive_export:аналитика_возвраты_за_25_26_уч_г_от_23_01_2026:65715d6557,local_extract,precise_fact_candidate,d9a9a58e9496a76a784b3ca258214652270cf46a358b6960ada4ba0495ba607a,local_extract,,text_export_read,Аналитика Возвраты за 25 26 уч г от 23.01.2026,,False,read
not_approved,mixed,True,False,"[""payment_methods"", ""program""]",False,unknown,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,local_drive_extract,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_drive_extracts/Аналитика_Запись_на_ЛВШ_22-26.txt,processed,read,True,True,kb_release_v2_source_v1,29cadb682927ff9f80c33499da46450f6b75132fb2e97e4de2dc5cd5cf2e5f1d,29cadb682927ff9f80c33499da46450f6b75132fb2e97e4de2dc5cd5cf2e5f1d,source:gdrive_export:аналитика_запись_на_лвш_22_26:94ece462fd,local_extract,precise_fact_candidate,29cadb682927ff9f80c33499da46450f6b75132fb2e97e4de2dc5cd5cf2e5f1d,local_extract,,text_export_read,Аналитика Запись на ЛВШ 22-26,,False,read
not_approved,foton,True,True,"[""schedule"", ""manager_instruction"", ""program""]",True,stale_or_conflicting,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,local_drive_extract,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/local_drive_extracts/Для_ЛВШ_Временныи_отъезд_ЛВШ_22-30.06.docx.txt,processed,read,True,True,kb_release_v2_source_v1,328dabdf0297a27921025f20d623a8a31d20b15979dd965ccbb9f5e1297497ed,328dabdf0297a27921025f20d623a8a31d20b15979dd965ccbb9f5e1297497ed,source:gdrive_export:для_лвш_временныи_отъезд_лвш_22_30_06_docx:169944e73f,local_extract,program,328dabdf0297a27921025f20d623a8a31d20b15979dd965ccbb9f5e1297497ed,local_extract,,text_export_read,Для ЛВШ Временныи отъезд ЛВШ 22-30.06.docx,,False,read
