5eafc9a2-fd55-2b67-d274-69e11d604ecc	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
e6ae79e5-309a-5d9e-7be0-69d3a4e5b67d	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
6a8c21d9-e5b3-e53c-56b5-69d3a335cb16	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
676c91bc-4ceb-53e0-e9e1-69ff2a1779f1	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
3579ecea-fd85-ce8f-0a6d-6a0d8fd4557f	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
95b183b8-7f5d-2357-7b64-69ff25e14fda	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
955589d7-5199-1f59-0ca6-69ff2434ec62	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
21cbe182-b1ff-edec-89e0-69203c2584d3	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; единственная ЛВШ-группа ученика	ЛВШ 2026
3f95c6e5-4fd3-3956-6e48-69dcd2f87f70	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
e10eb4df-69cd-9433-86b0-69dcd08fc3e2	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ-26 ФОТОН 1 (часть 1)
b22ff622-5654-2680-0cfd-69ff2674058c	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ-26 ФОТОН 1 (часть 2)
18a90890-5ef1-8967-7e13-69ff2da093e4	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
508c0636-143f-6ddb-6eb8-69ff21884fd8	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
d286a9bd-bc0d-f099-b4d6-69e1249a33af	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
2361a094-c244-ea2f-06da-69257db2f113	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; единственная ЛВШ-группа ученика	ЛВШ 26
d7fa0ea1-d2f5-815e-1fab-69c63b025bf0	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
f9220b37-f7be-67b9-c29b-69257f8fec73	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; единственная ЛВШ-группа ученика	ЛВШ 26
cbf98b56-3c7c-791a-3649-69c6338f60ca	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
425c0235-5f8b-54cf-e146-69c633ed2533	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
